id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,inspection_notice_url,notes
74281443-4ca3-4334-9e9d-a0e038eca557,Courant,Japora 11.5mm 60m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,20,,,11.5,11.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/japora-115mm,,,
f1f9fa0f-2817-41c1-ae9b-ac6f575188b3,Courant,Kalimba 11.9mm,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,35,,,11.9,11.9,,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
e5f80e28-596d-4d9e-9c56-59c43a72723e,Courant,Kalimba 11.9mm 35m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
b167f3e8-a64b-47f2-8712-5c5590044c1e,Courant,Kalimba 11.9mm 35m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
829494d1-8d6c-4b22-a92f-4a503bb94ebe,Courant,Kalimba 11.9mm 45m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
e1ab9ab5-a668-49da-99f7-a033c23850a6,Courant,Kalimba 11.9mm 45m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
0d4052d6-29f4-4488-943a-b7b014ed91aa,Courant,Kalimba 11.9mm 60m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
ec3bdec1-91b0-4966-a928-4d93619b7ae8,Courant,Kalimba 11.9mm 60m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23,,,11.9,11.9,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes,https://docs.google.com/forms/d/e/1FAIpQLSc9QYzbH82P_mvsMqUlNYR65jHJmDdO55-11pdxQ6kMlbt-jw/viewform,https://vertical-living.mycourant.com/media/43826/1/0/1/AVIS+D'INSPECTION+-+INSPECTION+NOTICE+-+Kalimba.pdf,"TERUGROEPACTIE COURANT (actief, stand 2026-07-31): alle gespleiste Kalimba-lijnen moeten retour naar de fabrikant. Er is nog GEEN goedgekeurde vervanging geleverd of verkrijgbaar; die volgt later. Aanmelden voor inname via het recall-formulier van Courant (zie de recall-link bij dit product); VS-klanten hebben een apart formulier. Contact: contact@mycourant.com. Niet goedkeuren tijdens keuring zolang deze actie loopt."
5a33511f-4c2d-48ba-ab72-4dffa2fc5b5f,Courant,Kanopa 12.1mm,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,31,,,12.1,12.1,,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
3891e9d3-f4e6-4a94-bd9e-b62d7bc22bb8,Courant,Kanopa 12.1mm 35m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
83a5f3f6-bcc3-427c-be10-31aaed57935f,Courant,Kanopa 12.1mm 35m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
251fd8ca-ea6a-4383-8bd5-b29f581c65fc,Courant,Kanopa 12.1mm 45m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
913209e1-de54-4adc-830b-b7f342859961,Courant,Kanopa 12.1mm 45m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
6dc5e1c4-6acf-44d6-9ac9-8fd9c8e45f99,Courant,Kanopa 12.1mm 60m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,MHF30BZC060,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
66469d10-e7e6-4f98-ac99-017ec8c8f6dd,Courant,Kanopa 12.1mm 60m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,23.5,,,12.1,12.1,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/kanopa-121mm,,,
ad57c1fa-88e5-4af9-b422-4de274feec40,Courant,Koala Harness L/XL,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,REL0HRXL+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,,
702869b3-cf32-441e-ad18-991eea6c2850,Courant,Koala Harness M/L,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,REL0HRML+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,,
aeed7be1-3864-471b-9228-b4ee47dc067e,Courant,Koala Harness S,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,REL0HRS+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,,
1b8f917b-b402-491e-be96-39461f9838fd,Courant,Komora 11.7mm,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,30,,,11.7,11.7,,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
e02cb84c-d532-4041-967d-76e1915f6051,Courant,Komora 11.7mm 35m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
e974623e-ee52-4d08-a693-b556aaa4561d,Courant,Komora 11.7mm 35m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
4f6a7371-18aa-4e9c-be92-7939b6d4ea4b,Courant,Komora 11.7mm 45m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,MJF30CZC045,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
f88943b5-07f1-4816-ba25-f9aa66e85acc,Courant,Komora 11.7mm 45m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
2f7d4b36-9573-410a-b562-a000b2d97a81,Courant,Komora 11.7mm 60m 1 spliced eye,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,MJF30CZC060,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
97d264c5-4486-418d-abff-4c31d63e8130,Courant,Komora 11.7mm 60m 2 spliced eyes,ppe,Climbing Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,,19,,,11.7,11.7,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/komora-117mm,,,
f2f3429b-78e2-4513-ae9e-cf6228a8d33d,Courant,Krysler 12.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,,,,12.5,12.5,,,,https://www.mycourant.com/en/ropes/semi-static-ropes/krysler-125mm,,,
f15c9bb0-f5b3-482d-9d62-efd8f19f230a,Courant,Millo Primary Bridge 25cm,ppe,Harness Accessories,Polyamide,,REL0PS25+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
474cf3e2-1111-407a-aea4-b846ab8f656f,Courant,Millo Primary Bridge 30cm,ppe,Harness Accessories,Polyamide,,REL0PS30+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
3dfdd99c-a211-4922-8535-ae7e40589c2a,Courant,Millo Primary Bridge 35cm,ppe,Harness Accessories,Polyamide,,REL0PS35+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
55ee5641-4b92-41f2-addf-b78f76e3c7f2,Courant,Millo Secondary Bridge 25cm,ppe,Harness Accessories,Polyamide,,REL0PA25+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
807dd791-26d4-4f95-813c-b53a7ad6c898,Courant,Millo Secondary Bridge 30cm,ppe,Harness Accessories,Polyamide,,REL0PA30+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
0d5d851e-ed2c-4bca-9986-60f94183b0d7,Courant,Millo Secondary Bridge 35cm,ppe,Harness Accessories,Polyamide,,REL0PA35+,10,,,,,,,Label,,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,,
858b8b28-1348-4819-989c-cc51228e6490,Courant,Moka,ppe,Carabiners,Aluminium,EN 362,RMQCMOKA,10,,,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/moka,,,
bc72b8e2-4331-44c6-9c15-8b02a3fc46b8,Courant,Mova,ppe,Pulleys,Aluminium,EN 12278,RPL92142,10,,,,,,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/mova,,,
74972a2c-d1c5-4071-95cf-962eeac74dc6,Courant,Odin,ppe,Carabiners,Stainless steel,EN 362,RMQXANOD,10,,25,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners,,,
996b2326-1978-48a9-972d-2e69836eb940,Courant,Orbit 22,ppe,Pulleys,Aluminium,EN 12278,PPLSPLJF,10,,,,,,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/orbit-22,,,
b395294f-8da2-4ac0-8ba8-6682ee527987,Courant,Ozora 12.5mm,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,26,,,12.5,12.5,,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
8e65e4ec-a651-4ade-8957-cc92d3c0d6a6,Courant,Ozora 12.5mm 35m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
e522baff-e1f1-4b07-96de-2a46ad475c76,Courant,Ozora 12.5mm 35m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
f56c870b-d468-4363-8c5f-29b5455942f3,Courant,Ozora 12.5mm 45m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
1ba7705b-0670-438f-9add-d147904ddb6c,Courant,Ozora 12.5mm 45m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
0eebd332-5e42-48c5-8b86-af2483bf7e5a,Courant,Ozora 12.5mm 60m 1 spliced eye,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
fb5f5707-e989-4c9c-8036-f6d1a01cdb47,Courant,Ozora 12.5mm 60m 2 spliced eyes,ppe,Climbing Ropes,24-strand Polyester sheath; braided Polyamide core,EN 1891 Type A,,10,,22,,,12.5,12.5,In-eye splice label,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/climbing-ropes/ozora-125mm,,,
f0aeb5d7-a976-40e9-add8-e47168d148a7,Courant,Phoenix 8mm Hitch Cord,ppe,Hitch Cords,Aramid/polyester blended sheath,,,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,
6fbf77ca-43db-4cf9-ba5c-a3ca2e5f4be8,Courant,Phoenix 8mm Hitch Cord 0.65 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL65C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
fac7cf8c-f9cb-4510-8b82-45abc8936ea6,Courant,Phoenix 8mm Hitch Cord 0.70 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL07C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
98e28bb8-1544-4513-a1cc-2579c50fe4a4,Courant,Phoenix 8mm Hitch Cord 0.75 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL75C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
1c896ef5-b24f-4fb2-81bb-553181fe1a9d,Courant,Phoenix 8mm Hitch Cord 0.80 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL08C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
b31d8478-aff2-4955-a178-9aed5f4c8f15,Courant,Phoenix 8mm Hitch Cord 0.85 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL85C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
33bd1274-eed7-4de8-9fd1-44286a329507,Courant,Phoenix 8mm Hitch Cord 0.90 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL09C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
959952e8-41bf-46a2-8fe1-24a4e24a18f6,Courant,Phoenix 8mm Hitch Cord 1.00 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL10C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
5713b6fa-3455-43f1-993a-f8a802b4862e,Courant,Phoenix 8mm Hitch Cord 1.10 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MNKNL11C,10,,,,,8,8,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
53c86e24-3e7c-416f-86eb-65655c2dda36,Courant,Phoenix 10mm Hitch Cord,ppe,Hitch Cords,Aramid/polyester blended sheath,,,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,
647b3a2a-1457-464c-8663-b518fcfa79eb,Courant,Phoenix 10mm Hitch Cord 0.65 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL65C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
39517b7d-21a9-4695-9db5-e496f4d07534,Courant,Phoenix 10mm Hitch Cord 0.70 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL07C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
4be45eb4-97d2-4b89-9eaf-ad06a37d55c3,Courant,Phoenix 10mm Hitch Cord 0.75 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL75C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
a575ead2-7db7-4a11-9c9b-b5269d7fe497,Courant,Phoenix 10mm Hitch Cord 0.80 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL08C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
648a806b-5223-4b14-8f1e-fb9d342a88b3,Courant,Phoenix 10mm Hitch Cord 0.85 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL85C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
ba413bf2-7dbc-48c5-8f2a-18e213b7ce50,Courant,Phoenix 10mm Hitch Cord 0.90 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL09C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
23b69209-d175-4446-8612-6e067ee8bdb0,Courant,Phoenix 10mm Hitch Cord 1.00 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL10C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
1357ccba-7098-42a1-a3d7-40eba5b10abb,Courant,Phoenix 10mm Hitch Cord 1.10 m,ppe,Hitch Cords,Aramid/polyester blended sheath,,MPKNL11C,10,,,,,10,10,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,,Lanyard met 2 gestikte ogen.
b8b449c3-5fc9-4ecb-ae96-0d6b52d85b57,Courant,Rebel 11mm,ppe,Access Ropes,Polyamide,EN 1891 Type A,,10,,,,,11,11,,,,https://www.mycourant.com/en/ropes/access-ropes/rebel-11-mm,,,
2d00a637-2301-4b0c-a505-a4d1d4002849,Courant,Snapo,ppe,Carabiners,,EN 362,,10,,,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/snapo,,,
33924d34-8fb4-4927-9290-3baa9ffac668,Courant,Squir 11.5mm,ppe,Access Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,MJ100RZC+++/MJ100JZC+++,10,,30,,,11.5,11.5,,,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/access-ropes/squir-115mm,,,
d9e13ef2-b096-4360-a9a8-c2368cecb29d,Courant,Stileo lanyard with stitched eyes,ppe,Lanyards,Polyester sheath; stainless steel wire core,EN 358,,10,,,,,12,12,,,,https://vertical-living.mycourant.com/en/tree-care-material/wire-core-lanyards/stileo-lanyard-with-stitched-eyes-without-hardwear,,,
c33b5726-13b5-495e-86b1-57807ac7c226,Courant,Synchro friction saver,ppe,Anchors,Aluminium alloy rings; textile strap,EN 795 Type B,,10,,22,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/anchors/synchro-friction-saver,,,
ae9bdd53-93c0-4870-b88d-18eb46433c45,Courant,Tango Blue,ppe,Carabiners,Aluminium,EN 362,RMQU223B,10,,,,,,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/tango-blue,,,
74abfda6-a193-40fc-9700-834e7c012a66,Courant,Tango Red,ppe,Carabiners,Aluminium,EN 362,RMQU223R,10,,,,,,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/tango-red,,,
bf408054-1bf6-4c5d-a6a1-8f820da34c28,Courant,Truck 10.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,27,,,10.5,10.5,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/truck-105mm,,,
ab8dc9dd-1060-45d1-9b22-ebc93f71344f,Courant,Truck 11mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,32.5,,,11,11,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/truck-11mm,,,
92aca33a-f9ba-4e7c-b681-776f73cdf866,Courant,Ultima 10.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,30,,,10.5,10.5,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/ultima-105mm,,,
8cad3342-b9e3-4de6-9b8e-71100d9814b9,Courant,Ultima 11mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,32,,,11,11,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/ultima-11mm,,,
b5f713cf-a2fa-438c-a27f-6e33b1e86e0b,Courant,Vector TL,ppe,Carabiners,Aluminium,EN 362,RMQK786CA,10,,22,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/vector-tl,,,
f49492f7-3909-4385-a9f7-403b45e1b86a,Courant,Victo,ppe,Carabiners,Steel,EN 362,,10,,50,,,,,,,,https://www.mycourant.com/en/carabiner/victo,,,
