brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Tango,SANITY Prusik Sling 85 cm,Hitch Cord Sling,Hitch Cords,Polyester core; 75% aramid / 25% polyester sheath,,,,22 kN,,,9.1,9.1,,,,,https://drayer.de/en/shop/ropes-and-slings/slings/prusik-slings/572/tango-sanity-prusik-sling,,
Tango,SANITY Prusik Sling 95 cm,Hitch Cord Sling,Hitch Cords,Polyester core; 75% aramid / 25% polyester sheath,,,,22 kN,,,9.1,9.1,,,,,https://drayer.de/en/shop/ropes-and-slings/slings/prusik-slings/572/tango-sanity-prusik-sling,,
Tango,BigO 100 Rigging Ring,rigging,Rigging Ring,,,,,500 kN,100 kN,,,,,,,,https://drayer.de/en/shop/hardware/pulleys/rigging-pulleys/299/tango-bigo-100-rigging-ring,,
EDELRID,OVAL POWER 2500 SCREW,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,25 kN,,,,,,,852060000060,,https://edelrid.com/eu-en/sport/carabiners-and-quickdraws/oval-power-2500-screw,,
EDELRID,OVAL POWER 2500 TRIPLE,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,25 kN,,,,,,,852060000070,,https://edelrid.com/eu-en/sport/carabiners-and-quickdraws/oval-power-2500-triple,,
EDELRID,OVAL POWER 2500 PERMALOCK,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,25 kN,,,,,,,852060000080,,https://edelrid.com/eu-en/sport/carabiners-and-quickdraws/oval-power-2500-permalock,,
EDELRID,OVAL POWER 2500 TRIPLE RFID,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/oval-power-2500-triple-rfid,,
EDELRID,OVAL POWER 2500 TRIPLE NFC,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/sport/carabiners-and-quickdraws/oval-power-2500-triple-nfc,,
EDELRID,OVAL POWER STEEL TRIPLE,ppe,Connectors,Steel,EN 362,UNL,,30 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/oval-power-steel-triple,,
EDELRID,D-CLASSIC 3000 SCREW,ppe,Connectors,Aluminium,EN 362,UNL,,30 kN,,,,,,,852060000060,,https://edelrid.com/eu-en/professional/connectors-shop/d-classic-3000-screw,,
EDELRID,STEEL STRONG TRIPLE,ppe,Connectors,Steel,EN 362,UNL,,50 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/steel-strong-triple,,
EDELRID,STEEL HMS TRIPLE,ppe,Connectors,Steel,EN 362,UNL,,40 kN,,,,,,,882920000060,,https://edelrid.com/eu-en/professional/connectors-shop/steel-hms-triple,,
EDELRID,HMS BULLET SCREW,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,26 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bullet-screw,,
EDELRID,HMS BULLET TRIPLE,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,26 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bullet-triple,,
EDELRID,HMS BULLET SCREW RFID,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,26 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bullet-screw-rfid,,
EDELRID,HMS BULLET TRIPLE RFID,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,26 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bullet-triple-rfid,,
EDELRID,HMS BULLET PERMALOCK,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,26 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bullet-permalock,,
EDELRID,HMS BULLETPROOF SCREW,ppe,Connectors,Aluminium / Steel,"EN 12275, EN 362",UNL,,27 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bulletproof-screw,,
EDELRID,HMS BULLETPROOF TRIPLE,ppe,Connectors,Aluminium / Steel,"EN 12275, EN 362",UNL,,25 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-bulletproof-triple,,
EDELRID,HMS MAGNUM SCREW,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-magnum-screw,,
EDELRID,HMS MAGNUM TRIPLE,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/hms-magnum-triple,,
EDELRID,KIWI SCREW,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/kiwi-screw,,
EDELRID,KIWI SLIDER,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,24 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/kiwi-slider,,
EDELRID,PURE SCREW,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,22 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/pure-screw,,
EDELRID,PURE STRAIGHT,ppe,Connectors,Aluminium,EN 12275,UNL,,23 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/pure-straight,,
EDELRID,DSG 4000 STEEL,ppe,Connectors,Steel,"EN 12275, EN 362",UNL,,40 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/dsg-4000-steel,,
EDELRID,DSG TRITON,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,33 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/dsg-triton,,
EDELRID,TWISTER TRIPLE 21MM,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,25 kN,,,,,,,882690000730,,https://edelrid.com/eu-en/professional/connectors-shop/twister-triple-21mm,,
EDELRID,AXIOM,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,22 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/axiom,,
EDELRID,AXIOM SLIDER,ppe,Connectors,Aluminium,"EN 12275, EN 362",UNL,,22 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/axiom-slider,,
EDELRID,MAXIOM RIG TRIPLE,ppe,Connectors,Aluminium,EN 362,UNL,,20 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/maxiom-rig-triple,,
EDELRID,MAXIOM RIG SLIDER,ppe,Connectors,Aluminium,EN 362,UNL,,20 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/maxiom-rig-slider,,
EDELRID,CUPID,ppe,Connectors,Aluminium,EN 362,UNL,,20 kN,,,,,,,,,https://edelrid.com/eu-en/professional/connectors-shop/cupid,,
EDELRID,CUPID STEEL,ppe,Connectors,Steel,EN 362,UNL,,23 kN,,,,,,,852130000060,,https://edelrid.com/eu-en/professional/connectors-shop/cupid-steel,,
EDELRID,MEGAWATT,ppe,Descenders,Aluminium / Steel inserts,"EN 12841-C, EN 341-2A, EN 15151-1/8, ANSI/ASSE Z359.4",UNL,,,,,8.9,11.8,,,,https://edelrid.com/eu-en/professional/descenders-shop/megawatt,,,
EDELRID,SAFE DESCENT 9.8mm,ppe,Descenders,Aluminium / Aramid sheath rope,"EN 341:2011 1A/1B, EN 1496:2006/B",14,10,,,,9.8,9.8,,,,https://edelrid.com/eu-en/professional/descenders-shop/safe-descent-9-8mm,,,
EDELRID,SAFE DESCENT 10.5mm,ppe,Descenders,Aluminium / Kernmantel rope,"EN 341:2011 1A/1B, EN 1496:2006/B",14,10,,,,10.5,10.5,,,,https://edelrid.com/eu-en/professional/descenders-shop/safe-descent-10-5mm,,,
EDELRID,SAFE DESCENT PRO 10.5mm,ppe,Descenders,Aluminium / Kernmantel rope,"EN 341:2011 1A/1B, EN 1496:2006/B",14,10,,,,10.5,10.5,,,,https://edelrid.com/eu-en/professional/descenders-shop/safe-descent-pro-10-5mm,,,
EDELRID,RESCUE 8,ppe,Descenders,Aluminium,EN 15151-2,UNL,,,,,7.8,12.0,,,,https://edelrid.com/eu-en/professional/descenders-shop/rescue-8,,,
EDELRID,PINCH,ppe,Descenders,Steel / Aluminium,"EN 15151-1, EN 12841-C",UNL,,,120,,8.5,10.5,,,,https://edelrid.com/eu-en/professional/descenders-shop/pinch,,,
EDELRID,HANNIBAL,ppe,Descenders,Aluminium,EN 15151-2,UNL,,,,,8.5,12.0,,,,https://edelrid.com/eu-en/professional/descenders-shop/hannibal,,,
EDELRID,BUD,ppe,Descenders,Aluminium,EN 15151-2,UNL,,,,,7.8,12.0,,,,https://edelrid.com/eu-en/professional/descenders-shop/bud,,,
EDELRID,FUSE,ppe,Fall Arresters,Aluminium,"EN 353-2, EN 12841-A, ANSI Z359.15, PPE-R/11.075",UNL,,,,140,10,12,,,,https://edelrid.com/eu-en/professional/fall-arresters-shop/fuse,,https://edelrid.com/eu-en/service/recalls/general-safety-notice-ohm-ohmega-fuse,
EDELRID,OMBILIX 140,ppe,Fall Arresters,Aluminium / Semi-static rope Type A,"EN 353-2, EN 358, PPE-R/11.075",14,10,,,140,,,,,,,https://edelrid.com/eu-en/professional/fall-arresters-shop/ombilix-140,,
EDELRID,DEFUSER RESCUE,ppe,Fall Arresters,Polyester / Nylon,"EN 353-2, EN 12841-A, ANSI Z359.15 (only with FUSE)",14,10,,15 kN,220,,,,,,https://edelrid.com/eu-en/professional/fall-arresters-shop/defuser-rescue,,,
EDELRID,DEFUSER RESCUE L,ppe,Fall Arresters,Polyester / Nylon,"EN 353-2, EN 12841-A, ANSI Z359.15 (only with FUSE)",14,10,,15 kN,220,,,,,,https://edelrid.com/eu-en/professional/fall-arresters-shop/defuser-rescue-l,,,
EDELRID,HAND CRUISER RIGHT,ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/hand-cruiser-right,,,
EDELRID,HAND CRUISER LEFT,ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/hand-cruiser-left,,,
EDELRID,UNI CRUISER,ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,150,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/uni-cruiser,,,
EDELRID,CHEST CRUISER,ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/chest-cruiser,,,
EDELRID,FOOT CRUISER RIGHT,no ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/foot-cruiser-right,,,
EDELRID,FOOT CRUISER LEFT,no ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/foot-cruiser-left,,,
EDELRID,TREE CRUISER RIGHT,no ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/tree-cruiser-right,,,
EDELRID,TREE CRUISER LEFT,no ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/tree-cruiser-left,,,
EDELRID,KNEE CRUISER,ppe,Rope Clamps,Aluminium / Steel cam,"EN 567, EN 12841-B",UNL,,,,,8,13,,,,https://edelrid.com/eu-en/professional/rope-clamps-shop/knee-cruiser,,,
EDELRID,SPOC,ppe,Pulleys,Aluminium / Steel cam,"EN 12278, EN 567",UNL,,15 kN,,,7,11,,,,https://edelrid.com/eu-en/professional/pulleys-shop/spoc,,,
EDELRID,FLUX,ppe,Pulleys,Aluminium,EN 12278,UNL,,26 kN,,,6,13,,,,https://edelrid.com/eu-en/professional/pulleys-shop/flux,,,
EDELRID,NEELIX,ppe,Pulleys,Aluminium,EN 12278,UNL,,30 kN,,,6,13,,,,https://edelrid.com/eu-en/professional/pulleys-shop/neelix,,,
EDELRID,PUCK,ppe,Pulleys,Aluminium,EN 12278,UNL,,40 kN,,,,,,,,,https://edelrid.com/eu-en/professional/pulleys-shop/puck,,
EDELRID,PIKE RESCUE,ppe,Pulleys,Aluminium,EN 12278,UNL,,46 kN,,,6,13,,,,https://edelrid.com/eu-en/professional/pulleys-shop/pike-rescue,,,
EDELRID,PIKE RESCUE DOUBLE,ppe,Pulleys,Aluminium,EN 12278,UNL,,46 kN,,,6,13,,,,https://edelrid.com/eu-en/professional/pulleys-shop/pike-rescue-double,,,
EDELRID,WARP,ppe,Pulleys,Aluminium / Stainless steel,EN 12278,UNL,,32 kN,,,,,,,,,https://edelrid.com/eu-en/professional/pulleys-shop/warp,,
EDELRID,MASTER RIG,ppe,Anchor Devices,Aluminium,CNB/P 11.114 PfE,UNL,,50 kN,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/master-rig,,
EDELRID,MINI RIG,ppe,Anchor Devices,Aluminium,CNB/P 11.114 PfE,UNL,,36 kN,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/mini-rig,,
EDELRID,MAGGI RIG,ppe,Anchor Devices,Stainless Steel,CNB/P 11.114 PfE,UNL,,35 kN,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/maggi-rig,,
EDELRID,RING ALU,Anchor Ring,Anchor Devices,Aluminium,,UNL,,,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/ring-alu,,
EDELRID,POWER STEEL,ppe,Anchor Devices,Steel core / Polyester sheath,"EN 795 B, EN 354, EN 358",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/power-steel,https://edelrid.com/eu-en/professional/anchor-devices-shop/power-steel,,
EDELRID,ANCORA PRO,ppe,Anchor Devices,Polyester,"EN 795 B, EN 354, EN 358",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-pro,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-pro,,
EDELRID,ANCORA OPEN,ppe,Anchor Devices,Polyester,"EN 795 B, EN 354",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-open,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-open,,
EDELRID,ANCORA LOOP,ppe,Anchor Devices,Polyester,"EN 566, EN 795 B",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-loop,https://edelrid.com/eu-en/professional/anchor-devices-shop/ancora-loop,,
EDELRID,ADJUSTABLE CAMBIUM SAVER,ppe,Anchor Devices,Polyester / Aluminium rings,EN 795 B,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/adjustable-cambium-saver,https://edelrid.com/eu-en/professional/anchor-devices-shop/adjustable-cambium-saver,,
EDELRID,CAMBIUMSAVER BICOLOR,ppe,Anchor Devices,Polyester / Aluminium rings,EN 795 B,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/cambiumsaver-bicolor,https://edelrid.com/eu-en/professional/anchor-devices-shop/cambiumsaver-bicolor,,
EDELRID,TIBOR 8MM OPEN,ppe,Anchor Devices,Aramid / Kernmantle,"EN 566, EN 354",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-8mm-open,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-8mm-open,,
EDELRID,TIBOR 8MM LOOP,ppe,Anchor Devices,Aramid / Kernmantle,"EN 566, EN 354",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-8mm-loop,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-8mm-loop,,
EDELRID,TIBOR 10MM LOOP,ppe,Anchor Devices,Aramid / Kernmantle,"EN 566, EN 354",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-10mm-loop,https://edelrid.com/eu-en/professional/anchor-devices-shop/tibor-10mm-loop,,
EDELRID,MULTICHAIN,ppe,Anchor Devices,Dyneema / Polyamide,"EN 795 B, EN 566",14,10,22 kN,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/multichain,,
EDELRID,MATCH SLING 45MM,ppe,Anchor Devices,Polyester 45mm,EN 795 B,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/anchor-devices-shop/match-sling-45mm,https://edelrid.com/eu-en/professional/anchor-devices-shop/match-sling-45mm,,
EDELRID,SWITCH PRO,ppe,Lanyards,Dynamic rope (Dyneema / Kernmantle),"EN 354, EN 795 B",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro,,
EDELRID,SWITCH PRO ADJUST,ppe,Lanyards,Static rope 10.5mm / Aluminium,"EN 358, EN 795 B",14,10,15 kN,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro-adjust,,
EDELRID,SWITCH PRO DOUBLE ADJUST,ppe,Lanyards,Static rope 10.5mm / Aluminium,"EN 358, EN 795 B",14,10,15 kN,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro-double-adjust,,
EDELRID,SWITCH PRO Y-STATIC,ppe,Lanyards,Static rope 11mm,"EN 354, EN 795 B",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro-y-static,https://edelrid.com/eu-en/professional/lanyards-shop/switch-pro-y-static,,
EDELRID,EXTREME XP TWISTER TRIPLE,ppe,Lanyards,Steel core / Polyester sheath,EN 358,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/extreme-xp-twister-triple,https://edelrid.com/eu-en/professional/lanyards-shop/extreme-xp-twister-triple,,
EDELRID,OMBILIX ADJUST,ppe,Lanyards,Kernmantle 12mm / DSG TRITON,EN 358,14,10,,,12,12,,,,https://edelrid.com/eu-en/professional/lanyards-shop/ombilix-adjust,,https://edelrid.com/eu-en/professional/lanyards-shop/ombilix-adjust,,
EDELRID,SHOCKSTOP-Y 140 GIANT,ppe,Lanyards,Polyester / Elastomer,"EN 354, EN 355",14,10,,140,140,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/shockstop-y-140-giant,https://edelrid.com/eu-en/professional/lanyards-shop/shockstop-y-140-giant,,
EDELRID,KAA,ppe,Lanyards,Polyester webbing,"EN 354, EN 795 B",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/lanyards-shop/kaa,https://edelrid.com/eu-en/professional/lanyards-shop/kaa,,
EDELRID,FLEX LITE,ppe,Harnesses,Polyester / Nylon,"EN 361, ANSI/ASSE Z359.11-2014",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/flex-lite,https://edelrid.com/eu-en/professional/work-safety-harness/flex-lite,,
EDELRID,FLEX PRO,ppe,Harnesses,Polyester / Nylon,"EN 361, EN 358, ANSI/ASSE Z359.11-2014",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/flex-pro,https://edelrid.com/eu-en/professional/work-safety-harness/flex-pro,,
EDELRID,FLEX PRO PLUS,ppe,Harnesses,Polyester / Nylon,"EN 361, EN 358, ANSI/ASSE Z359.11-2014",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/flex-pro-plus,https://edelrid.com/eu-en/professional/work-safety-harness/flex-pro-plus,,
EDELRID,VERTIC TRIPLE LOCK,ppe,Harnesses,Polyester / Nylon,"EN 361, EN 358, EN 813, ANSI Z359.11",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/vertic-triple-lock,https://edelrid.com/eu-en/professional/work-safety-harness/vertic-triple-lock,,
EDELRID,VERTIC TRIPLE LOCK BLACK,ppe,Harnesses,Polyester / Nylon,"EN 361, EN 358, EN 813, ANSI Z359.11",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/vertic-triple-lock-black,https://edelrid.com/eu-en/professional/work-safety-harness/vertic-triple-lock-black,,
EDELRID,TREEREX II,no ppe,Harnesses,Polyester / Nylon,"EN 358, EN 813, EN 361, ANSI Z133, ASTM F887",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/treerex,https://edelrid.com/eu-en/professional/work-safety-harness/treerex,,
EDELRID,TREERAPTOR,ppe,Harnesses,Polyester / Nylon,"EN 358, EN 813",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/treeraptor,https://edelrid.com/eu-en/professional/work-safety-harness/treeraptor,,
EDELRID,TREEREX BUNGEE CHEST,ppe,Harnesses,Polyester / Nylon / Elastomer,EN 361,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/treerex-bungee-chest,https://edelrid.com/eu-en/professional/work-safety-harness/treerex-bungee-chest,,
EDELRID,VECTOR CHEST X,ppe,Harnesses,Polyester / Nylon,EN 361,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/vector-chest-x,https://edelrid.com/eu-en/professional/work-safety-harness/vector-chest-x,,
EDELRID,WING UNIVERSAL,ppe,Harnesses,Polyester / Nylon,"EN 813, EN 358",14,10,,,150,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/wing-universal,https://edelrid.com/eu-en/professional/work-safety-harness/wing-universal,,
EDELRID,MOUNTAIN RESCUE CHEST,ppe,Harnesses,Polyester / Nylon,EN 361,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/mountain-rescue-chest,https://edelrid.com/eu-en/professional/work-safety-harness/mountain-rescue-chest,,
EDELRID,FAST SAVER,ppe,Harnesses,Polyester / Nylon,"EN 1497, EN 1498",14,10,,,140,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/fast-saver,https://edelrid.com/eu-en/professional/work-safety-harness/fast-saver,,
EDELRID,FAST SAVER AIR,ppe,Harnesses,Polyester / Nylon,"EN 1497, EN 1498",14,10,,,140,,,,,,https://edelrid.com/eu-en/professional/work-safety-harness-shop/fast-saver-air,https://edelrid.com/eu-en/professional/work-safety-harness/fast-saver-air,,
EDELRID,TECTUM,ppe,Helmets,ABS / EPS,"EN 397, EN 50365 Class 1, ANSI/ISEA Z89.1 Type I Class E",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/tectum,https://edelrid.com/eu-en/professional/helmet/tectum,,
EDELRID,TECTUM AIR,ppe,Helmets,ABS / EPS,"EN 12492, EN 397, ANSI/ISEA Z89.1 Type I Class C",14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/tectum-air,https://edelrid.com/eu-en/professional/helmet/tectum-air,,
EDELRID,ZODIAC,ppe,Helmets,ABS / EPS (hybrid),EN 12492,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/zodiac,https://edelrid.com/eu-en/professional/helmet/zodiac,,
EDELRID,ZODIAC 3R,ppe,Helmets,ABS / EPS (hybrid / recycled),EN 12492,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/zodiac-3r,https://edelrid.com/eu-en/professional/helmet/zodiac-3r,,
EDELRID,ULTRALIGHT,ppe,Helmets,ABS / EPS,EN 12492,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/ultralight,https://edelrid.com/eu-en/professional/helmet/ultralight,,
EDELRID,SALATHE,ppe,Helmets,ABS / EPP (hybrid),EN 12492,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/salathe,https://edelrid.com/eu-en/professional/helmet/salathe,,
EDELRID,SHIELD,ppe,Helmets,Softshell / EPS,EN 12492,14,10,,,,,,,,,https://edelrid.com/eu-en/professional/helmet-shop/shield,https://edelrid.com/eu-en/professional/helmet/shield,,
EDELRID,TALON TREE SPURS SHORT GAFF,no ppe,Tree Crampons,Steel / Plastic / Textile,ASTM F887-16,UNL,10,,,,,,,,,https://edelrid.com/eu-en/professional/tree-crampon-shop/talon-tree-spurs-short-gaff,,,
EDELRID,TALON TREE SPURS LONG GAFF,no ppe,Tree Crampons,Steel / Plastic / Textile,ASTM F887-16,UNL,10,,,,,,,,,https://edelrid.com/eu-en/professional/tree-crampon-shop/talon-tree-spurs-long-gaff,,,
FTC Tree,Argiope Evo 11.7 Blue,ppe,climbing rope,100% polyester,CE EN 1891:1998 Type A,10,,28.9,,,11.7,11.7,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=551,https://ftc-tree.com/en/climbing/224-argiope-evo.html,,
FTC Tree,Argiope Evo 11.7 Berry,ppe,climbing rope,100% polyester,CE EN 1891:1998 Type A,10,,28.9,,,11.7,11.7,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=551,https://ftc-tree.com/en/climbing/224-argiope-evo.html,,
FTC Tree,Argiope Acid 12.1,ppe,climbing rope,67% polyester (cover) / 33% polyamide (core),CE EN 1891 Type A,10,,34,,,12.1,12.1,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=560,https://ftc-tree.com/en/climbing/126-argiope-acid-3701356701692.html,,
FTC Tree,Nigma 12 mm,ppe,climbing rope,100% polyester,CE EN 1891 Type A,10,,35,,,12,12,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=557,https://ftc-tree.com/en/climbing/122-nigma-climbing-rope-12mm-3701356701807.html,,
FTC Tree,Azur 3 m (with mechanical adjuster),ppe,positioning lanyard,stainless steel core 6 mm / polyester sheath 12 mm,CE EN 358,,,,,,,,,,FTC/LA-AR3,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=569,https://ftc-tree.com/en/climbing/191-azur-steel-core-lanyard.html,,
FTC Tree,Azur 3 m (with mechanical adjuster + Twister),ppe,positioning lanyard,stainless steel core 6 mm / polyester sheath 12 mm,CE EN 358,,,,,,,,,,FTC/LAT-AR3,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=569,https://ftc-tree.com/en/climbing/191-azur-steel-core-lanyard.html,,
FTC Tree,Azur 4 m (with mechanical adjuster),ppe,positioning lanyard,stainless steel core 6 mm / polyester sheath 12 mm,CE EN 358,,,,,,,,,,FTC/LA-AR4,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=569,https://ftc-tree.com/en/climbing/191-azur-steel-core-lanyard.html,,
FTC Tree,Azur 4 m (with mechanical adjuster + Twister),ppe,positioning lanyard,stainless steel core 6 mm / polyester sheath 12 mm,CE EN 358,,,,,,,,,,FTC/LAT-AR4,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=569,https://ftc-tree.com/en/climbing/191-azur-steel-core-lanyard.html,,
FTC Tree,Azur 5 m (with mechanical adjuster + Twister),ppe,positioning lanyard,stainless steel core 6 mm / polyester sheath 12 mm,CE EN 358,,,,,,,,,,FTC/LAT-AR5,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=569,https://ftc-tree.com/en/climbing/191-azur-steel-core-lanyard.html,,
FTC Tree,Joker Light 110 cm (1 ring),ppe,cambium saver,100% polyester strap / stainless steel ring,EN 795 B; TS 16415:2013 (2 users),,,26,,,,,,,,https://ftc-tree.com/en/module/pixel_product_files/download?id_file=572,https://ftc-tree.com/en/climbing/188-joker-light.html,,
